order_id,order_date,region,warehouse,customer_segment,sku_id,category,product_name,quantity,unit_price,unit_cost,discount_rate,revenue,gross_profit,order_status
ORD-505388,2026-05-14,East,Miami DC,Small Business,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0.1,249.39,112.31,Returned
ORD-505389,2026-05-14,Central,Minneapolis DC,Small Business,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.1,238.73,120.61,Completed
ORD-505390,2026-05-14,East,New Jersey DC,Consumer,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0,424.76,136.28,Completed
ORD-505391,2026-05-14,West,Seattle DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.15,75.17,16.06,Completed
ORD-505392,2026-05-14,Central,Dallas DC,Consumer,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0,291.72,128.96,Completed
ORD-505393,2026-05-14,East,Miami DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-505394,2026-05-14,West,Denver DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0,637.14,204.42,Completed
ORD-505395,2026-05-14,Central,Dallas DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.15,172.14,34.69,Completed
ORD-505396,2026-05-14,East,Atlanta DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.1,70.97,23.49,Completed
ORD-505397,2026-05-14,Central,Dallas DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.05,33.34,16.91,Completed
ORD-505398,2026-05-14,East,New Jersey DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-505399,2026-05-14,Central,Chicago DC,Consumer,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0,176.86,58.64,Completed
ORD-505400,2026-05-14,Central,Minneapolis DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.1,233.89,61.95,Completed
ORD-505401,2026-05-14,East,Atlanta DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.1,90.05,38.84,Completed
ORD-505402,2026-05-14,West,Los Angeles DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-505403,2026-05-14,West,Los Angeles DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-505404,2026-05-14,East,Miami DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.1,90.05,38.84,Completed
ORD-505405,2026-05-14,East,Miami DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.1,182.16,87.71,Completed
ORD-505406,2026-05-14,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-505407,2026-05-14,East,Atlanta DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-505408,2026-05-14,Central,Chicago DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.1,119.37,60.31,Completed
ORD-505409,2026-05-15,East,Atlanta DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-505410,2026-05-15,West,Denver DC,Consumer,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0,277.1,140.02,Completed
ORD-505411,2026-05-15,Central,Dallas DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.1,131.27,49.89,Completed
ORD-505412,2026-05-15,East,New Jersey DC,Enterprise,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.1,262.55,99.79,Completed
ORD-505413,2026-05-15,West,Los Angeles DC,Small Business,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.15,67.03,19.55,Completed
ORD-505414,2026-05-15,East,New Jersey DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Completed
ORD-505415,2026-05-15,Central,Minneapolis DC,Small Business,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-505416,2026-05-15,Central,Chicago DC,Small Business,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-505417,2026-05-15,Central,Dallas DC,Consumer,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Completed
ORD-505418,2026-05-15,West,Seattle DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0.1,364.54,89.64,Completed
ORD-505419,2026-05-15,Central,Dallas DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.05,138.57,57.19,Completed
ORD-505420,2026-05-15,East,Atlanta DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-505421,2026-05-15,East,Atlanta DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.05,33.34,16.91,Completed
ORD-505422,2026-05-15,Central,Minneapolis DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,2,202.4,94.45,0,404.8,215.9,Completed
ORD-505423,2026-05-15,West,Seattle DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,3,202.4,94.45,0.05,576.84,293.49,Completed
ORD-505424,2026-05-15,East,Atlanta DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-505425,2026-05-15,East,New Jersey DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-505426,2026-05-15,West,Los Angeles DC,Small Business,SKU-1008,Apparel,Running Shoes,3,88.43,59.11,0,265.29,87.96,Completed
ORD-505427,2026-05-15,Central,Dallas DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-505428,2026-05-15,Central,Dallas DC,Enterprise,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.05,277.13,114.37,Completed
ORD-505429,2026-05-15,West,Los Angeles DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.15,220.9,48.96,Completed
ORD-505430,2026-05-15,East,Atlanta DC,Small Business,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0,277.1,140.02,Completed
ORD-505431,2026-05-15,West,Denver DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-505432,2026-05-15,West,Los Angeles DC,Enterprise,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0.1,249.39,112.31,Completed
ORD-505433,2026-05-15,East,Miami DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-505434,2026-05-15,West,Denver DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Returned
ORD-505435,2026-05-15,West,Denver DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-505436,2026-05-15,West,Denver DC,Consumer,SKU-1005,Home,Bedding Set,2,134.44,81.31,0.15,228.55,65.93,Completed
ORD-505437,2026-05-15,Central,Chicago DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-505438,2026-05-15,East,New Jersey DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-505439,2026-05-15,East,Atlanta DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,3,202.52,137.45,0.05,577.18,164.83,Completed
ORD-505440,2026-05-15,Central,Minneapolis DC,Enterprise,SKU-1005,Home,Bedding Set,2,134.44,81.31,0.1,241.99,79.37,Completed
ORD-505441,2026-05-15,East,Atlanta DC,Small Business,SKU-1005,Home,Bedding Set,4,134.44,81.31,0,537.76,212.52,Completed
ORD-505442,2026-05-15,West,Seattle DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.05,192.28,97.83,Completed
ORD-505443,2026-05-15,West,Seattle DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-505444,2026-05-15,East,New Jersey DC,Enterprise,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-505445,2026-05-15,West,Los Angeles DC,Enterprise,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.15,117.77,49.23,Completed
ORD-505446,2026-05-16,Central,Dallas DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.1,131.27,49.89,Returned
ORD-505447,2026-05-16,Central,Minneapolis DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-505448,2026-05-16,East,Atlanta DC,Enterprise,SKU-1006,Home,Kitchen Organizer,4,100.06,51.21,0.05,380.23,175.39,Completed
ORD-505449,2026-05-16,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0.1,573.43,140.71,Completed
ORD-505450,2026-05-16,West,Los Angeles DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-505451,2026-05-16,East,Atlanta DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
ORD-505452,2026-05-16,East,New Jersey DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-505453,2026-05-16,Central,Dallas DC,Consumer,SKU-1004,Home,Air Purifier,4,39.43,23.74,0,157.72,62.76,Completed
ORD-505454,2026-05-16,West,Denver DC,Consumer,SKU-1011,Beauty,Hair Dryer,4,35.1,16.43,0.15,119.34,53.62,Completed
ORD-505455,2026-05-16,West,Seattle DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.05,84.01,24.9,Completed
ORD-505456,2026-05-16,West,Denver DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-505457,2026-05-16,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Cancelled
ORD-505458,2026-05-16,Central,Chicago DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.15,114.27,32.96,Completed
ORD-505459,2026-05-16,West,Denver DC,Small Business,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-505460,2026-05-16,West,Seattle DC,Enterprise,SKU-1006,Home,Kitchen Organizer,3,100.06,51.21,0,300.18,146.55,Completed
ORD-505461,2026-05-16,East,New Jersey DC,Enterprise,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Returned
ORD-505462,2026-05-16,West,Los Angeles DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.15,172.14,34.69,Completed
ORD-505463,2026-05-16,Central,Chicago DC,Consumer,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.05,493.77,149.89,Completed
ORD-505464,2026-05-16,West,Denver DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-505465,2026-05-16,East,New Jersey DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-505466,2026-05-16,Central,Minneapolis DC,Small Business,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0,176.86,58.64,Completed
ORD-505467,2026-05-16,Central,Chicago DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-505468,2026-05-16,East,Miami DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.05,84.01,24.9,Completed
ORD-505469,2026-05-16,East,New Jersey DC,Consumer,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0.05,384.79,109.89,Completed
ORD-505470,2026-05-16,Central,Minneapolis DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.05,201.76,57.52,Completed
ORD-505471,2026-05-16,East,Atlanta DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0,70.2,37.34,Completed
ORD-505472,2026-05-16,East,New Jersey DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0,70.2,37.34,Completed
ORD-505473,2026-05-16,Central,Dallas DC,Consumer,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.05,33.34,16.91,Completed
ORD-505474,2026-05-16,West,Seattle DC,Small Business,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Completed
ORD-505475,2026-05-16,Central,Chicago DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-505476,2026-05-16,West,Denver DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-505477,2026-05-16,East,New Jersey DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-505478,2026-05-16,Central,Minneapolis DC,Small Business,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0.1,393.82,149.68,Completed
ORD-505479,2026-05-16,East,Atlanta DC,Consumer,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0,437.58,193.44,Returned
ORD-505480,2026-05-16,Central,Chicago DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.05,126.0,66.94,Completed
ORD-505481,2026-05-16,East,New Jersey DC,Consumer,SKU-1012,Beauty,Fragrance Set,4,138.55,68.54,0,554.2,280.04,Completed
ORD-505482,2026-05-16,West,Denver DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-505483,2026-05-16,West,Seattle DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-505484,2026-05-16,West,Los Angeles DC,Consumer,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0,277.1,140.02,Completed
ORD-505485,2026-05-16,Central,Dallas DC,Small Business,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Returned
ORD-505486,2026-05-16,Central,Chicago DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Returned
ORD-505487,2026-05-16,West,Seattle DC,Consumer,SKU-1002,Electronics,Smart Home Hub,3,202.52,137.45,0.05,577.18,164.83,Completed
ORD-505488,2026-05-16,East,New Jersey DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.15,67.03,19.55,Completed
ORD-505489,2026-05-16,East,Miami DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-505490,2026-05-16,West,Los Angeles DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.1,182.27,44.82,Completed
ORD-505491,2026-05-16,West,Seattle DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Completed
ORD-505492,2026-05-16,Central,Dallas DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-505493,2026-05-16,Central,Minneapolis DC,Consumer,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0.15,344.28,69.38,Completed
ORD-505494,2026-05-16,Central,Dallas DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.05,33.34,16.91,Completed
ORD-505495,2026-05-16,East,Miami DC,Enterprise,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Completed
ORD-505496,2026-05-16,Central,Chicago DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-505497,2026-05-16,East,Miami DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-505498,2026-05-16,Central,Chicago DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Returned
ORD-505499,2026-05-16,West,Denver DC,Small Business,SKU-1005,Home,Bedding Set,3,134.44,81.31,0,403.32,159.39,Completed
ORD-505500,2026-05-16,East,Miami DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.15,220.9,48.96,Completed
ORD-505501,2026-05-16,West,Denver DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0.15,170.1,67.68,Completed
ORD-505502,2026-05-17,East,New Jersey DC,Small Business,SKU-1005,Home,Bedding Set,4,134.44,81.31,0.15,457.1,131.86,Completed
ORD-505503,2026-05-17,Central,Dallas DC,Enterprise,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.15,100.55,29.33,Completed
ORD-505504,2026-05-17,Central,Minneapolis DC,Enterprise,SKU-1012,Beauty,Fragrance Set,3,138.55,68.54,0,415.65,210.03,Completed
ORD-505505,2026-05-17,Central,Minneapolis DC,Consumer,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-505506,2026-05-17,Central,Minneapolis DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-505507,2026-05-17,West,Denver DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-505508,2026-05-17,West,Seattle DC,Small Business,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.15,114.27,32.96,Completed
ORD-505509,2026-05-17,West,Seattle DC,Enterprise,SKU-1011,Beauty,Hair Dryer,3,35.1,16.43,0,105.3,56.01,Completed
ORD-505510,2026-05-17,West,Seattle DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-505511,2026-05-17,East,Atlanta DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-505512,2026-05-17,West,Denver DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-505513,2026-05-17,Central,Dallas DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0,70.2,37.34,Completed
ORD-505514,2026-05-17,East,Miami DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-505515,2026-05-17,West,Seattle DC,Consumer,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0,519.76,175.88,Returned
ORD-505516,2026-05-17,East,Atlanta DC,Small Business,SKU-1004,Home,Air Purifier,2,39.43,23.74,0,78.86,31.38,Completed
ORD-505517,2026-05-17,East,Miami DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.1,233.89,61.95,Completed
ORD-505518,2026-05-17,East,Atlanta DC,Consumer,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0.05,263.25,126.16,Completed
ORD-505519,2026-05-17,West,Los Angeles DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.05,201.76,57.52,Completed
ORD-505520,2026-05-17,East,Atlanta DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.05,127.72,46.41,Returned
ORD-505521,2026-05-17,East,New Jersey DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-505522,2026-05-17,East,Miami DC,Small Business,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.05,252.0,133.88,Completed
ORD-505523,2026-05-17,East,Miami DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
ORD-505524,2026-05-17,West,Seattle DC,Consumer,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-505525,2026-05-17,Central,Chicago DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0.05,605.28,172.56,Completed
ORD-505526,2026-05-17,West,Seattle DC,Small Business,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.15,247.96,85.2,Completed
ORD-505527,2026-05-17,Central,Minneapolis DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.05,131.62,63.08,Completed
ORD-505528,2026-05-17,West,Seattle DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.05,201.76,57.52,Completed
ORD-505529,2026-05-17,Central,Minneapolis DC,Enterprise,SKU-1005,Home,Bedding Set,2,134.44,81.31,0.1,241.99,79.37,Returned
ORD-505530,2026-05-17,West,Los Angeles DC,Small Business,SKU-1005,Home,Bedding Set,1,134.44,81.31,0.1,121.0,39.69,Completed
ORD-505531,2026-05-17,West,Los Angeles DC,Consumer,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-505532,2026-05-17,West,Denver DC,Enterprise,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0,437.58,193.44,Completed
ORD-505533,2026-05-17,East,New Jersey DC,Consumer,SKU-1012,Beauty,Fragrance Set,4,138.55,68.54,0.1,498.78,224.62,Completed
ORD-505534,2026-05-17,Central,Dallas DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.05,192.39,54.94,Completed
ORD-505535,2026-05-17,East,New Jersey DC,Small Business,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0,277.1,140.02,Completed
ORD-505536,2026-05-17,West,Denver DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.15,117.77,49.23,Completed
ORD-505537,2026-05-17,Central,Minneapolis DC,Enterprise,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-505538,2026-05-17,West,Los Angeles DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
ORD-505539,2026-05-17,West,Los Angeles DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.05,246.89,74.95,Completed
ORD-505540,2026-05-17,West,Denver DC,Consumer,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0,405.04,130.14,Completed
ORD-505541,2026-05-17,East,Miami DC,Small Business,SKU-1005,Home,Bedding Set,3,134.44,81.31,0.1,362.99,119.06,Completed
ORD-505542,2026-05-17,Central,Dallas DC,Consumer,SKU-1005,Home,Bedding Set,3,134.44,81.31,0,403.32,159.39,Completed
ORD-505543,2026-05-17,West,Seattle DC,Consumer,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0.1,180.11,77.69,Completed
ORD-505544,2026-05-17,Central,Chicago DC,Small Business,SKU-1008,Apparel,Running Shoes,3,88.43,59.11,0,265.29,87.96,Completed
ORD-505545,2026-05-17,East,Atlanta DC,Enterprise,SKU-1011,Beauty,Hair Dryer,4,35.1,16.43,0.1,126.36,60.64,Completed
ORD-505546,2026-05-17,West,Seattle DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-505547,2026-05-17,West,Seattle DC,Consumer,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0,405.04,130.14,Completed
ORD-505548,2026-05-17,West,Los Angeles DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-505549,2026-05-17,East,New Jersey DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Completed
ORD-505550,2026-05-17,East,Miami DC,Small Business,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0,519.76,175.88,Completed
ORD-505551,2026-05-17,Central,Dallas DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.1,124.7,56.16,Completed
ORD-505552,2026-05-17,East,Atlanta DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.05,138.57,57.19,Completed
ORD-505553,2026-05-17,Central,Minneapolis DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-505554,2026-05-18,West,Denver DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-505555,2026-05-18,East,Atlanta DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-505556,2026-05-18,West,Denver DC,Consumer,SKU-1011,Beauty,Hair Dryer,3,35.1,16.43,0.15,89.51,40.22,Completed
ORD-505557,2026-05-18,West,Denver DC,Consumer,SKU-1008,Apparel,Running Shoes,3,88.43,59.11,0.15,225.5,48.17,Completed
ORD-505558,2026-05-18,East,Miami DC,Enterprise,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.05,252.0,133.88,Completed
ORD-505559,2026-05-18,Central,Chicago DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.05,95.06,43.85,Returned
ORD-505560,2026-05-18,West,Los Angeles DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-505561,2026-05-18,East,Miami DC,Small Business,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0.15,235.54,98.46,Completed
ORD-505562,2026-05-18,Central,Minneapolis DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.05,246.89,74.95,Completed
ORD-505563,2026-05-18,Central,Dallas DC,Small Business,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0,291.72,128.96,Completed
ORD-505564,2026-05-18,East,Miami DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.1,124.7,56.16,Completed
ORD-505565,2026-05-18,East,New Jersey DC,Small Business,SKU-1007,Apparel,Performance Jacket,3,259.88,171.94,0.1,701.68,185.86,Completed
ORD-505566,2026-05-18,Central,Chicago DC,Consumer,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.1,262.55,99.79,Completed
ORD-505567,2026-05-18,East,New Jersey DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-505568,2026-05-18,East,Miami DC,Enterprise,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.15,441.8,97.92,Completed
ORD-505569,2026-05-18,West,Denver DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-505570,2026-05-18,East,New Jersey DC,Enterprise,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.1,70.97,23.49,Completed
ORD-505571,2026-05-18,East,Atlanta DC,Small Business,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.1,106.46,35.24,Completed
ORD-505572,2026-05-18,Central,Chicago DC,Consumer,SKU-1011,Beauty,Hair Dryer,3,35.1,16.43,0.15,89.51,40.22,Completed
ORD-505573,2026-05-18,Central,Dallas DC,Small Business,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Completed
ORD-505574,2026-05-18,West,Los Angeles DC,Small Business,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.1,79.59,20.48,Completed
ORD-505575,2026-05-18,West,Seattle DC,Consumer,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0.05,168.02,49.8,Completed
